DQ459412	ERCC-00117	1
DQ459413	ERCC-00035	2117
DQ459415	ERCC-00098	4
DQ459418	ERCC-00058	59
DQ459419	ERCC-00028	82
DQ459420	ERCC-00017	4
DQ459421	ERCC-00069	51
DQ459422	ERCC-00112	3209
DQ459424	ERCC-00044	2437
DQ459425	ERCC-00092	6702
DQ459426	ERCC-00061	1
DQ459427	ERCC-00126	147
DQ459429	ERCC-00096	436720
DQ459430	ERCC-00002	312758
DQ459431	ERCC-00031	17
DQ516731	ERCC-00054	12
DQ516739	ERCC-00134	5
DQ516740	ERCC-00051	114
DQ516742	ERCC-00077	16
DQ516748	ERCC-00046	53131
DQ516750	ERCC-00162	595
DQ516752	ERCC-00004	82809
DQ516754	ERCC-00074	176610
DQ516758	ERCC-00097	4
DQ516759	ERCC-00095	1864
DQ516763	ERCC-00060	3992
DQ516773	ERCC-00170	603
DQ516776	ERCC-00168	17
DQ516777	ERCC-00138	2
DQ516778	ERCC-00075	3
DQ516779	ERCC-00164	11
DQ516780	ERCC-00083	3
DQ516782	ERCC-00123	8
DQ516783	ERCC-00042	9924
DQ516784	ERCC-00003	25442
DQ516785	ERCC-00053	497
DQ516786	ERCC-00062	1221
DQ516787	ERCC-00043	8786
DQ516790	ERCC-00147	10
DQ516791	ERCC-00086	8
DQ516795	ERCC-00158	8
DQ516796	ERCC-00033	55
DQ516815	ERCC-00104	2
DQ668356	ERCC-00059	133
DQ668358	ERCC-00073	10
DQ668359	ERCC-00163	198
DQ668362	ERCC-00143	57
DQ668363	ERCC-00165	1164
DQ668364	ERCC-00009	13071
DQ668365	ERCC-00108	16920
DQ668366	ERCC-00057	0
DQ668367	ERCC-00116	23387
DQ839618	ERCC-00157	264
DQ854991	ERCC-00081	3
DQ854992	ERCC-00120	4
DQ854993	ERCC-00024	2
DQ854994	ERCC-00171	36145
DQ854995	ERCC-00144	240
DQ854997	ERCC-00154	52
DQ854998	ERCC-00109	2
DQ855000	ERCC-00137	8
DQ855001	ERCC-00034	368
DQ855003	ERCC-00131	2684
DQ855004	ERCC-00022	2443
DQ875385	ERCC-00014	126
DQ875386	ERCC-00145	9456
DQ875387	ERCC-00099	302
DQ883642	ERCC-00148	82
DQ883643	ERCC-00156	2
DQ883646	ERCC-00142	0
DQ883650	ERCC-00076	1403
DQ883651	ERCC-00019	427
DQ883652	ERCC-00079	787
DQ883653	ERCC-00067	21
DQ883654	ERCC-00071	529
DQ883656	ERCC-00039	37
DQ883658	ERCC-00160	308
DQ883659	ERCC-00150	47
DQ883661	ERCC-00040	9
DQ883663	ERCC-00113	72213
DQ883664	ERCC-00016	3
DQ883669	ERCC-00085	114
DQ883670	ERCC-00012	2
DQ883671	ERCC-00048	0
DQ883673	ERCC-00078	644
DQ883682	ERCC-00084	585
DQ883685	ERCC-00111	6964
DQ883689	ERCC-00025	2400
EF011062	ERCC-00013	14
EF011063	ERCC-00136	29628
EF011069	ERCC-00041	5
EF011072	ERCC-00130	556891
KanR	KanR	53107
Spc	Spc	15
gene-HQ24_RS00080		82
gene-HQ24_RS00100		8
gene-HQ24_RS00290		447
gene-HQ24_RS00405		0
gene-HQ24_RS01020		0
gene-HQ24_RS01025		0
gene-HQ24_RS01030		0
gene-HQ24_RS01035		0
gene-HQ24_RS01045		0
gene-HQ24_RS01095		0
gene-HQ24_RS01100		5
gene-HQ24_RS01105		1
gene-HQ24_RS01110		1
gene-HQ24_RS01170		61
gene-HQ24_RS01200		3
gene-HQ24_RS01245		0
gene-HQ24_RS01275		1285
gene-HQ24_RS01305		52
gene-HQ24_RS01310		98
gene-HQ24_RS01315		46
gene-HQ24_RS01335		176
gene-HQ24_RS01355		1
gene-HQ24_RS01360		14
gene-HQ24_RS01370		46
gene-HQ24_RS01415		14
gene-HQ24_RS01420		169
gene-HQ24_RS01435		4
gene-HQ24_RS01445		17
gene-HQ24_RS01460		11
gene-HQ24_RS01525		21
gene-HQ24_RS01540		3
gene-HQ24_RS01545		0
gene-HQ24_RS01555		52
gene-HQ24_RS01560		43
gene-HQ24_RS01605		26
gene-HQ24_RS01670		0
gene-HQ24_RS01690		8
gene-HQ24_RS01695		7
gene-HQ24_RS01850		23
gene-HQ24_RS01865		239
gene-HQ24_RS01875		2
gene-HQ24_RS01910		23
gene-HQ24_RS01915		64
gene-HQ24_RS01925		228
gene-HQ24_RS02030		85
gene-HQ24_RS02345		77
gene-HQ24_RS02570		14
gene-HQ24_RS02745		0
gene-HQ24_RS02755		1
gene-HQ24_RS02760		0
gene-HQ24_RS02765		0
gene-HQ24_RS02775		54
gene-HQ24_RS02780		33
gene-HQ24_RS02845		137
gene-HQ24_RS02850		87
gene-HQ24_RS02880		3
gene-HQ24_RS02905		75
gene-HQ24_RS03020		73
gene-HQ24_RS03245		998
gene-HQ24_RS03400		174
gene-HQ24_RS03435		0
gene-HQ24_RS03440		0
gene-HQ24_RS03445		0
gene-HQ24_RS03450		0
gene-HQ24_RS03455		0
gene-HQ24_RS03460		0
gene-HQ24_RS03465		0
gene-HQ24_RS03555		2
gene-HQ24_RS03560		3
gene-HQ24_RS03565		2
gene-HQ24_RS03625		10
gene-HQ24_RS03630		59
gene-HQ24_RS03635		31
gene-HQ24_RS03645		7
gene-HQ24_RS03850		0
gene-HQ24_RS03855		0
gene-HQ24_RS03860		0
gene-HQ24_RS03865		0
gene-HQ24_RS03870		0
gene-HQ24_RS03875		0
gene-HQ24_RS03880		0
gene-HQ24_RS04370		33
gene-HQ24_RS04580		0
gene-HQ24_RS05035		0
gene-HQ24_RS05130		16
