DQ459412	ERCC-00117	1
DQ459413	ERCC-00035	3143
DQ459415	ERCC-00098	6
DQ459418	ERCC-00058	66
DQ459419	ERCC-00028	112
DQ459420	ERCC-00017	3
DQ459421	ERCC-00069	109
DQ459422	ERCC-00112	4679
DQ459424	ERCC-00044	3599
DQ459425	ERCC-00092	10158
DQ459426	ERCC-00061	1
DQ459427	ERCC-00126	226
DQ459429	ERCC-00096	665241
DQ459430	ERCC-00002	456876
DQ459431	ERCC-00031	53
DQ516731	ERCC-00054	2
DQ516739	ERCC-00134	2
DQ516740	ERCC-00051	168
DQ516742	ERCC-00077	10
DQ516748	ERCC-00046	80384
DQ516750	ERCC-00162	1025
DQ516752	ERCC-00004	140544
DQ516754	ERCC-00074	265465
DQ516758	ERCC-00097	13
DQ516759	ERCC-00095	2847
DQ516763	ERCC-00060	5930
DQ516773	ERCC-00170	698
DQ516776	ERCC-00168	31
DQ516777	ERCC-00138	3
DQ516778	ERCC-00075	5
DQ516779	ERCC-00164	14
DQ516780	ERCC-00083	3
DQ516782	ERCC-00123	10
DQ516783	ERCC-00042	16716
DQ516784	ERCC-00003	42244
DQ516785	ERCC-00053	838
DQ516786	ERCC-00062	2028
DQ516787	ERCC-00043	12353
DQ516790	ERCC-00147	12
DQ516791	ERCC-00086	3
DQ516795	ERCC-00158	21
DQ516796	ERCC-00033	82
DQ516815	ERCC-00104	2
DQ668356	ERCC-00059	212
DQ668358	ERCC-00073	24
DQ668359	ERCC-00163	250
DQ668362	ERCC-00143	103
DQ668363	ERCC-00165	1648
DQ668364	ERCC-00009	18783
DQ668365	ERCC-00108	24877
DQ668366	ERCC-00057	1
DQ668367	ERCC-00116	33984
DQ839618	ERCC-00157	398
DQ854991	ERCC-00081	2
DQ854992	ERCC-00120	4
DQ854993	ERCC-00024	1
DQ854994	ERCC-00171	53263
DQ854995	ERCC-00144	349
DQ854997	ERCC-00154	75
DQ854998	ERCC-00109	7
DQ855000	ERCC-00137	7
DQ855001	ERCC-00034	525
DQ855003	ERCC-00131	4017
DQ855004	ERCC-00022	3614
DQ875385	ERCC-00014	205
DQ875386	ERCC-00145	14378
DQ875387	ERCC-00099	538
DQ883642	ERCC-00148	73
DQ883643	ERCC-00156	4
DQ883646	ERCC-00142	1
DQ883650	ERCC-00076	1862
DQ883651	ERCC-00019	590
DQ883652	ERCC-00079	1113
DQ883653	ERCC-00067	40
DQ883654	ERCC-00071	917
DQ883656	ERCC-00039	68
DQ883658	ERCC-00160	416
DQ883659	ERCC-00150	69
DQ883661	ERCC-00040	17
DQ883663	ERCC-00113	106733
DQ883664	ERCC-00016	5
DQ883669	ERCC-00085	180
DQ883670	ERCC-00012	2
DQ883671	ERCC-00048	0
DQ883673	ERCC-00078	1137
DQ883682	ERCC-00084	958
DQ883685	ERCC-00111	10855
DQ883689	ERCC-00025	3753
EF011062	ERCC-00013	33
EF011063	ERCC-00136	38774
EF011069	ERCC-00041	13
EF011072	ERCC-00130	840820
KanR	KanR	54233
Spc	Spc	32
