DQ459412	ERCC-00117	1
DQ459413	ERCC-00035	5113
DQ459415	ERCC-00098	14
DQ459418	ERCC-00058	90
DQ459419	ERCC-00028	176
DQ459420	ERCC-00017	8
DQ459421	ERCC-00069	144
DQ459422	ERCC-00112	7815
DQ459424	ERCC-00044	5824
DQ459425	ERCC-00092	16044
DQ459426	ERCC-00061	5
DQ459427	ERCC-00126	368
DQ459429	ERCC-00096	1016822
DQ459430	ERCC-00002	790417
DQ459431	ERCC-00031	61
DQ516731	ERCC-00054	5
DQ516739	ERCC-00134	8
DQ516740	ERCC-00051	239
DQ516742	ERCC-00077	32
DQ516748	ERCC-00046	120156
DQ516750	ERCC-00162	1305
DQ516752	ERCC-00004	160041
DQ516754	ERCC-00074	347643
DQ516758	ERCC-00097	11
DQ516759	ERCC-00095	3862
DQ516763	ERCC-00060	8136
DQ516773	ERCC-00170	1376
DQ516776	ERCC-00168	33
DQ516777	ERCC-00138	2
DQ516778	ERCC-00075	3
DQ516779	ERCC-00164	17
DQ516780	ERCC-00083	7
DQ516782	ERCC-00123	18
DQ516783	ERCC-00042	22370
DQ516784	ERCC-00003	57871
DQ516785	ERCC-00053	1196
DQ516786	ERCC-00062	2911
DQ516787	ERCC-00043	20006
DQ516790	ERCC-00147	15
DQ516791	ERCC-00086	3
DQ516795	ERCC-00158	16
DQ516796	ERCC-00033	152
DQ516815	ERCC-00104	14
DQ668356	ERCC-00059	291
DQ668358	ERCC-00073	22
DQ668359	ERCC-00163	511
DQ668362	ERCC-00143	182
DQ668363	ERCC-00165	2747
DQ668364	ERCC-00009	33271
DQ668365	ERCC-00108	42522
DQ668366	ERCC-00057	1
DQ668367	ERCC-00116	62440
DQ839618	ERCC-00157	689
DQ854991	ERCC-00081	6
DQ854992	ERCC-00120	14
DQ854993	ERCC-00024	2
DQ854994	ERCC-00171	73498
DQ854995	ERCC-00144	501
DQ854997	ERCC-00154	121
DQ854998	ERCC-00109	3
DQ855000	ERCC-00137	11
DQ855001	ERCC-00034	761
DQ855003	ERCC-00131	6247
DQ855004	ERCC-00022	5589
DQ875385	ERCC-00014	344
DQ875386	ERCC-00145	23215
DQ875387	ERCC-00099	761
DQ883642	ERCC-00148	166
DQ883643	ERCC-00156	9
DQ883646	ERCC-00142	1
DQ883650	ERCC-00076	3560
DQ883651	ERCC-00019	1132
DQ883652	ERCC-00079	1810
DQ883653	ERCC-00067	56
DQ883654	ERCC-00071	1186
DQ883656	ERCC-00039	85
DQ883658	ERCC-00160	721
DQ883659	ERCC-00150	117
DQ883661	ERCC-00040	38
DQ883663	ERCC-00113	159912
DQ883664	ERCC-00016	10
DQ883669	ERCC-00085	258
DQ883670	ERCC-00012	3
DQ883671	ERCC-00048	2
DQ883673	ERCC-00078	1578
DQ883682	ERCC-00084	1495
DQ883685	ERCC-00111	15183
DQ883689	ERCC-00025	6001
EF011062	ERCC-00013	45
EF011063	ERCC-00136	70348
EF011069	ERCC-00041	12
EF011072	ERCC-00130	1240804
KanR	KanR	25745
Spc	Spc	7
gene-HQ24_RS00080		32
gene-HQ24_RS00100		11
gene-HQ24_RS00290		205
gene-HQ24_RS00405		0
gene-HQ24_RS01020		0
gene-HQ24_RS01025		0
gene-HQ24_RS01030		0
gene-HQ24_RS01035		0
gene-HQ24_RS01045		0
gene-HQ24_RS01095		0
gene-HQ24_RS01100		0
gene-HQ24_RS01105		1
gene-HQ24_RS01110		0
gene-HQ24_RS01170		35
gene-HQ24_RS01200		0
gene-HQ24_RS01245		0
gene-HQ24_RS01275		635
gene-HQ24_RS01305		28
gene-HQ24_RS01310		40
gene-HQ24_RS01315		21
gene-HQ24_RS01335		52
gene-HQ24_RS01355		0
gene-HQ24_RS01360		7
gene-HQ24_RS01370		23
gene-HQ24_RS01415		3
gene-HQ24_RS01420		84
gene-HQ24_RS01435		1
gene-HQ24_RS01445		7
gene-HQ24_RS01460		2
gene-HQ24_RS01525		5
gene-HQ24_RS01540		2
gene-HQ24_RS01545		0
gene-HQ24_RS01555		26
gene-HQ24_RS01560		23
gene-HQ24_RS01605		12
gene-HQ24_RS01670		0
gene-HQ24_RS01690		9
gene-HQ24_RS01695		2
gene-HQ24_RS01850		16
gene-HQ24_RS01865		127
gene-HQ24_RS01875		3
gene-HQ24_RS01910		6
gene-HQ24_RS01915		19
gene-HQ24_RS01925		130
gene-HQ24_RS02030		49
gene-HQ24_RS02345		34
gene-HQ24_RS02570		2
gene-HQ24_RS02745		0
gene-HQ24_RS02755		1
gene-HQ24_RS02760		0
gene-HQ24_RS02765		0
gene-HQ24_RS02775		29
gene-HQ24_RS02780		18
gene-HQ24_RS02845		61
gene-HQ24_RS02850		36
gene-HQ24_RS02880		3
gene-HQ24_RS02905		29
gene-HQ24_RS03020		31
gene-HQ24_RS03245		477
gene-HQ24_RS03400		78
gene-HQ24_RS03435		0
gene-HQ24_RS03440		0
gene-HQ24_RS03445		0
gene-HQ24_RS03450		0
gene-HQ24_RS03455		0
gene-HQ24_RS03460		0
gene-HQ24_RS03465		0
gene-HQ24_RS03555		1
gene-HQ24_RS03560		2
gene-HQ24_RS03565		0
gene-HQ24_RS03625		3
gene-HQ24_RS03630		32
gene-HQ24_RS03635		10
gene-HQ24_RS03645		2
gene-HQ24_RS03850		0
gene-HQ24_RS03855		0
gene-HQ24_RS03860		0
gene-HQ24_RS03865		0
gene-HQ24_RS03870		0
gene-HQ24_RS03875		0
gene-HQ24_RS03880		0
gene-HQ24_RS04370		15
gene-HQ24_RS04580		0
gene-HQ24_RS05035		0
gene-HQ24_RS05130		8
gene-HQ24_RS05275		0
gene-HQ24_RS05290		30
gene-HQ24_RS05340		20
gene-HQ24_RS05350		1
gene-HQ24_RS05355		9
gene-HQ24_RS05365		0
gene-HQ24_RS05510		1
