DQ459412	ERCC-00117	2
DQ459413	ERCC-00035	3333
DQ459415	ERCC-00098	9
DQ459418	ERCC-00058	69
DQ459419	ERCC-00028	132
DQ459420	ERCC-00017	7
DQ459421	ERCC-00069	82
DQ459422	ERCC-00112	5085
DQ459424	ERCC-00044	3840
DQ459425	ERCC-00092	10875
DQ459426	ERCC-00061	2
DQ459427	ERCC-00126	230
DQ459429	ERCC-00096	710540
DQ459430	ERCC-00002	489408
DQ459431	ERCC-00031	54
DQ516731	ERCC-00054	3
DQ516739	ERCC-00134	2
DQ516740	ERCC-00051	202
DQ516742	ERCC-00077	17
DQ516748	ERCC-00046	87860
DQ516750	ERCC-00162	1028
DQ516752	ERCC-00004	153151
DQ516754	ERCC-00074	289080
DQ516758	ERCC-00097	4
DQ516759	ERCC-00095	3337
DQ516763	ERCC-00060	6295
DQ516773	ERCC-00170	690
DQ516776	ERCC-00168	25
DQ516777	ERCC-00138	6
DQ516778	ERCC-00075	5
DQ516779	ERCC-00164	20
DQ516780	ERCC-00083	3
DQ516782	ERCC-00123	20
DQ516783	ERCC-00042	17925
DQ516784	ERCC-00003	45120
DQ516785	ERCC-00053	821
DQ516786	ERCC-00062	2100
DQ516787	ERCC-00043	13018
DQ516790	ERCC-00147	12
DQ516791	ERCC-00086	1
DQ516795	ERCC-00158	12
DQ516796	ERCC-00033	103
DQ516815	ERCC-00104	9
DQ668356	ERCC-00059	216
DQ668358	ERCC-00073	21
DQ668359	ERCC-00163	262
DQ668362	ERCC-00143	103
DQ668363	ERCC-00165	1775
DQ668364	ERCC-00009	20589
DQ668365	ERCC-00108	26434
DQ668366	ERCC-00057	0
DQ668367	ERCC-00116	35976
DQ839618	ERCC-00157	415
DQ854991	ERCC-00081	3
DQ854992	ERCC-00120	3
DQ854993	ERCC-00024	1
DQ854994	ERCC-00171	57838
DQ854995	ERCC-00144	332
DQ854997	ERCC-00154	82
DQ854998	ERCC-00109	11
DQ855000	ERCC-00137	14
DQ855001	ERCC-00034	517
DQ855003	ERCC-00131	4202
DQ855004	ERCC-00022	3967
DQ875385	ERCC-00014	239
DQ875386	ERCC-00145	15480
DQ875387	ERCC-00099	611
DQ883642	ERCC-00148	145
DQ883643	ERCC-00156	3
DQ883646	ERCC-00142	1
DQ883650	ERCC-00076	1931
DQ883651	ERCC-00019	645
DQ883652	ERCC-00079	1130
DQ883653	ERCC-00067	43
DQ883654	ERCC-00071	920
DQ883656	ERCC-00039	86
DQ883658	ERCC-00160	412
DQ883659	ERCC-00150	71
DQ883661	ERCC-00040	17
DQ883663	ERCC-00113	114845
DQ883664	ERCC-00016	3
DQ883669	ERCC-00085	198
DQ883670	ERCC-00012	0
DQ883671	ERCC-00048	2
DQ883673	ERCC-00078	1282
DQ883682	ERCC-00084	860
DQ883685	ERCC-00111	11548
DQ883689	ERCC-00025	4172
EF011062	ERCC-00013	23
EF011063	ERCC-00136	40442
EF011069	ERCC-00041	6
EF011072	ERCC-00130	878182
KanR	KanR	63927
Spc	Spc	29
gene-HQ24_RS00080		98
gene-HQ24_RS00100		13
gene-HQ24_RS00290		495
gene-HQ24_RS00405		0
gene-HQ24_RS01020		0
gene-HQ24_RS01025		0
gene-HQ24_RS01030		0
gene-HQ24_RS01035		0
gene-HQ24_RS01045		0
gene-HQ24_RS01095		0
gene-HQ24_RS01100		2
gene-HQ24_RS01105		0
gene-HQ24_RS01110		2
gene-HQ24_RS01170		43
gene-HQ24_RS01200		6
gene-HQ24_RS01245		0
gene-HQ24_RS01275		1425
gene-HQ24_RS01305		42
gene-HQ24_RS01310		106
gene-HQ24_RS01315		64
gene-HQ24_RS01335		179
gene-HQ24_RS01355		6
gene-HQ24_RS01360		19
gene-HQ24_RS01370		49
gene-HQ24_RS01415		21
gene-HQ24_RS01420		193
gene-HQ24_RS01435		3
gene-HQ24_RS01445		19
gene-HQ24_RS01460		9
gene-HQ24_RS01525		11
gene-HQ24_RS01540		5
gene-HQ24_RS01545		4
gene-HQ24_RS01555		60
gene-HQ24_RS01560		60
gene-HQ24_RS01605		24
gene-HQ24_RS01670		1
gene-HQ24_RS01690		8
gene-HQ24_RS01695		5
gene-HQ24_RS01850		31
gene-HQ24_RS01865		238
gene-HQ24_RS01875		2
gene-HQ24_RS01910		40
gene-HQ24_RS01915		65
gene-HQ24_RS01925		278
gene-HQ24_RS02030		88
gene-HQ24_RS02345		66
gene-HQ24_RS02570		14
gene-HQ24_RS02745		0
gene-HQ24_RS02755		2
gene-HQ24_RS02760		0
gene-HQ24_RS02765		0
gene-HQ24_RS02775		63
gene-HQ24_RS02780		26
gene-HQ24_RS02845		204
gene-HQ24_RS02850		99
gene-HQ24_RS02880		4
gene-HQ24_RS02905		77
gene-HQ24_RS03020		72
gene-HQ24_RS03245		1091
gene-HQ24_RS03400		183
gene-HQ24_RS03435		0
gene-HQ24_RS03440		0
gene-HQ24_RS03445		0
gene-HQ24_RS03450		0
gene-HQ24_RS03455		0
gene-HQ24_RS03460		0
gene-HQ24_RS03465		0
gene-HQ24_RS03555		4
gene-HQ24_RS03560		2
gene-HQ24_RS03565		2
gene-HQ24_RS03625		12
gene-HQ24_RS03630		55
gene-HQ24_RS03635		32
gene-HQ24_RS03645		5
gene-HQ24_RS03850		0
gene-HQ24_RS03855		0
gene-HQ24_RS03860		0
gene-HQ24_RS03865		0
gene-HQ24_RS03870		0
gene-HQ24_RS03875		0
gene-HQ24_RS03880		0
gene-HQ24_RS04370		39
gene-HQ24_RS04580		0
gene-HQ24_RS05035		0
gene-HQ24_RS05130		13
gene-HQ24_RS05275		0
gene-HQ24_RS05290		53
gene-HQ24_RS05340		61
gene-HQ24_RS05350		2
gene-HQ24_RS05355		26
gene-HQ24_RS05365		0
gene-HQ24_RS05510		1
gene-HQ24_RS05950		174
gene-HQ24_RS05960		25
gene-HQ24_RS05990		1
gene-HQ24_RS05995		52
gene-HQ24_RS06030		322
gene-HQ24_RS06115		427
gene-HQ24_RS06220		15
gene-HQ24_RS06225		8
gene-HQ24_RS06230		12
gene-HQ24_RS06305		0
gene-HQ24_RS06310		0
gene-HQ24_RS06350		10
gene-HQ24_RS06550		69
gene-HQ24_RS06610		19
gene-HQ24_RS06795		2
gene-HQ24_RS06840		11
gene-HQ24_RS06870		192
gene-HQ24_RS06950		4
gene-HQ24_RS06990		51
gene-HQ24_RS07010		23
gene-HQ24_RS07025		4
gene-HQ24_RS07030		35
gene-HQ24_RS07200		165
gene-HQ24_RS07205		246
gene-HQ24_RS07215		102
gene-HQ24_RS07220		1606
gene-HQ24_RS07295		63
gene-HQ24_RS07300		155
gene-HQ24_RS07495		50
gene-HQ24_RS07505		21
gene-HQ24_RS07510		11
gene-HQ24_RS07560		1
gene-HQ24_RS07745		1
gene-HQ24_RS07765		551
gene-HQ24_RS07985		1
gene-HQ24_RS08035		6
gene-HQ24_RS08040		51
gene-HQ24_RS08065		19
gene-HQ24_RS08085		46
gene-HQ24_RS08110		66
gene-HQ24_RS08210		4
gene-HQ24_RS08565		0
gene-HQ24_RS08570		0
gene-HQ24_RS08855		3
gene-HQ24_RS08900		4
gene-HQ24_RS09205		1
gene-HQ24_RS09770		202
gene-HQ24_RS09845		0
gene-HQ24_RS09850		0
gene-HQ24_RS09855		0
gene-HQ24_RS09975		3
gene-HQ24_RS10175		0
gene-HQ24_RS10185		0
gene-HQ24_RS10195		15
gene-HQ24_RS10215		0
gene-HQ24_RS10225		0
gene-HQ24_RS10240		0
gene-HQ24_RS10270		146
gene-HQ24_RS10280		263
gene-HQ24_RS10290		157
gene-HQ24_RS10295		175
gene-HQ24_RS10305		16
gene-HQ24_RS10340		54
gene-HQ24_RS10460		184
gene-HQ24_RS10735		26
gene-HQ24_RS10745		3
gene-HQ24_RS10755		73
gene-HQ24_RS10760		49
gene-HQ24_RS10770		3222
gene-HQ24_RS10900		16
gene-HQ24_RS10905		6
gene-HQ24_RS11280		0
gene-HQ24_RS11290		188
gene-HQ24_RS11490		53
gene-HQ24_RS11545		5
gene-HQ24_RS11580		8
gene-HQ24_RS11730		4
gene-HQ24_RS11735		4
gene-HQ24_RS12090		11
gene-HQ24_RS12105		0
gene-HQ24_RS12135		7
gene-HQ24_RS12140		1169
gene-HQ24_RS12150		6
gene-HQ24_RS12170		3
gene-HQ24_RS12185		3
gene-HQ24_RS12190		2
gene-HQ24_RS12355		73
gene-HQ24_RS12365		0
gene-HQ24_RS12370		0
gene-HQ24_RS12390		0
gene-HQ24_RS12395		0
gene-HQ24_RS12400		0
gene-HQ24_RS12405		0
gene-HQ24_RS12415		4
gene-HQ24_RS12430		189
gene-HQ24_RS12610		87
gene-HQ24_RS12615		9
gene-HQ24_RS12620		3
gene-HQ24_RS12625		15
gene-HQ24_RS12630		40
gene-HQ24_RS12635		7
gene-HQ24_RS12640		154
gene-HQ24_RS12645		136
gene-HQ24_RS13395		0
gene-HQ24_RS13400		0
gene-HQ24_RS13405		0
gene-HQ24_RS13555		45
gene-HQ24_RS13615		0
gene-HQ24_RS13620		2
gene-HQ24_RS13625		9
gene-HQ24_RS13635		13
gene-HQ24_RS13640		66
gene-HQ24_RS13695		0
gene-HQ24_RS13820		11
gene-HQ24_RS13875		0
gene-HQ24_RS13880		0
gene-HQ24_RS13885		0
gene-HQ24_RS13890		0
gene-HQ24_RS13895		0
gene-HQ24_RS14315		0
gene-HQ24_RS14355		252
gene-HQ24_RS14520		0
gene-HQ24_RS14525		0
gene-HQ24_RS14530		0
gene-HQ24_RS14700		0
gene-HQ24_RS14705		0
gene-HQ24_RS14710		2
gene-HQ24_RS14725		7
gene-HQ24_RS14730		5
gene-HQ24_RS14735		1
gene-HQ24_RS14760		255
gene-HQ24_RS14780		12
gene-HQ24_RS14800		1173
gene-HQ24_RS14810		188
gene-HQ24_RS14815		203
gene-HQ24_RS14820		259
gene-HQ24_RS14835		5
gene-HQ24_RS14840		161
gene-HQ24_RS14845		292
gene-HQ24_RS14850		257
gene-HQ24_RS14870		209
gene-HQ24_RS14885		1219
gene-HQ24_RS14900		4
gene-HQ24_RS14905		0
gene-HQ24_RS14910		4
gene-HQ24_RS14920		26
gene-HQ24_RS14925		20
gene-HQ24_RS14930		9
gene-HQ24_RS14940		8
gene-HQ24_RS14945		8
gene-HQ24_RS14950		121
gene-HQ24_RS14960		39
gene-HQ24_RS14970		723
gene-HQ24_RS14985		5
gene-HQ24_RS14990		24
gene-HQ24_RS14995		4
gene-HQ24_RS15000		92
gene-HQ24_RS15035		38
gene-HQ24_RS15040		10
gene-HQ24_RS15045		3
gene-HQ24_RS15080		27
gene-HQ24_RS15095		6
gene-HQ24_RS15110		1
gene-HQ24_RS15130		6
gene-HQ24_RS15135		32
gene-HQ24_RS15150		219
gene-HQ24_RS15180		23
gene-HQ24_RS15190		60
gene-HQ24_RS15195		8
gene-HQ24_RS15200		55
gene-HQ24_RS15205		5152
gene-HQ24_RS15225		254
gene-HQ24_RS15230		49
gene-HQ24_RS15235		397
gene-HQ24_RS15240		1
gene-HQ24_RS15245		1
gene-HQ24_RS15250		3
gene-HQ24_RS15255		1
gene-HQ24_RS15265		0
gene-HQ24_RS15275		61
gene-HQ24_RS15300		267
gene-HQ24_RS15315		118
gene-HQ24_RS15320		0
gene-HQ24_RS15445		1
gene-HQ24_RS15575		0
gene-HQ24_RS15835		0
gene-HQ24_RS15915		188
gene-HQ24_RS15925		4
gene-HQ24_RS16005		2563
gene-HQ24_RS16230		241
gene-HQ24_RS16235		46
gene-HQ24_RS16365		0
gene-HQ24_RS16560		8
gene-HQ24_RS16615		2
gene-HQ24_RS16675		44
gene-HQ24_RS16680		172
gene-HQ24_RS16865		0
gene-HQ24_RS16880		0
