DQ459412	ERCC-00117	1
DQ459413	ERCC-00035	1066
DQ459415	ERCC-00098	4
DQ459418	ERCC-00058	20
DQ459419	ERCC-00028	38
DQ459420	ERCC-00017	2
DQ459421	ERCC-00069	38
DQ459422	ERCC-00112	1966
DQ459424	ERCC-00044	1369
DQ459425	ERCC-00092	3392
DQ459426	ERCC-00061	1
DQ459427	ERCC-00126	103
DQ459429	ERCC-00096	270677
DQ459430	ERCC-00002	167454
DQ459431	ERCC-00031	19
DQ516731	ERCC-00054	0
DQ516739	ERCC-00134	0
DQ516740	ERCC-00051	71
DQ516742	ERCC-00077	3
DQ516748	ERCC-00046	24336
DQ516750	ERCC-00162	441
DQ516752	ERCC-00004	57628
DQ516754	ERCC-00074	115999
DQ516758	ERCC-00097	6
DQ516759	ERCC-00095	1353
DQ516763	ERCC-00060	1274
DQ516773	ERCC-00170	118
DQ516776	ERCC-00168	10
DQ516777	ERCC-00138	0
DQ516778	ERCC-00075	2
DQ516779	ERCC-00164	6
DQ516780	ERCC-00083	4
DQ516782	ERCC-00123	0
DQ516783	ERCC-00042	7239
DQ516784	ERCC-00003	15976
DQ516785	ERCC-00053	335
DQ516786	ERCC-00062	673
DQ516787	ERCC-00043	3811
DQ516790	ERCC-00147	1
DQ516791	ERCC-00086	0
DQ516795	ERCC-00158	4
DQ516796	ERCC-00033	16
DQ516815	ERCC-00104	3
DQ668356	ERCC-00059	90
DQ668358	ERCC-00073	6
DQ668359	ERCC-00163	103
DQ668362	ERCC-00143	47
DQ668363	ERCC-00165	717
DQ668364	ERCC-00009	8621
DQ668365	ERCC-00108	10690
DQ668366	ERCC-00057	0
DQ668367	ERCC-00116	13442
DQ839618	ERCC-00157	128
DQ854991	ERCC-00081	0
DQ854992	ERCC-00120	0
DQ854993	ERCC-00024	0
DQ854994	ERCC-00171	16927
DQ854995	ERCC-00144	130
DQ854997	ERCC-00154	3
DQ854998	ERCC-00109	4
DQ855000	ERCC-00137	3
DQ855001	ERCC-00034	190
DQ855003	ERCC-00131	1431
DQ855004	ERCC-00022	1473
DQ875385	ERCC-00014	62
DQ875386	ERCC-00145	5076
DQ875387	ERCC-00099	150
DQ883642	ERCC-00148	19
DQ883643	ERCC-00156	0
DQ883646	ERCC-00142	0
DQ883650	ERCC-00076	759
DQ883651	ERCC-00019	253
DQ883652	ERCC-00079	346
DQ883653	ERCC-00067	15
DQ883654	ERCC-00071	367
DQ883656	ERCC-00039	23
DQ883658	ERCC-00160	169
DQ883659	ERCC-00150	18
DQ883661	ERCC-00040	6
DQ883663	ERCC-00113	42641
DQ883664	ERCC-00016	3
DQ883669	ERCC-00085	61
DQ883670	ERCC-00012	1
DQ883671	ERCC-00048	0
DQ883673	ERCC-00078	400
DQ883682	ERCC-00084	277
DQ883685	ERCC-00111	3621
DQ883689	ERCC-00025	1537
EF011062	ERCC-00013	7
EF011063	ERCC-00136	13347
EF011069	ERCC-00041	7
EF011072	ERCC-00130	219500
KanR	KanR	215534
Spc	Spc	293
gene-HQ24_RS00080		1001
gene-HQ24_RS00100		217
gene-HQ24_RS00290		128
gene-HQ24_RS00405		8
gene-HQ24_RS01025		79
gene-HQ24_RS01030		156
gene-HQ24_RS01045		176
gene-HQ24_RS01095		183
gene-HQ24_RS01100		80
gene-HQ24_RS01105		7
gene-HQ24_RS01110		51
gene-HQ24_RS01170		314
gene-HQ24_RS01200		317
gene-HQ24_RS01245		106
gene-HQ24_RS01275		393
gene-HQ24_RS01305		47
gene-HQ24_RS01310		219
gene-HQ24_RS01315		459
gene-HQ24_RS01335		582
gene-HQ24_RS01355		242
gene-HQ24_RS01360		224
gene-HQ24_RS01370		117
gene-HQ24_RS01415		208
gene-HQ24_RS01420		69
gene-HQ24_RS01435		61
gene-HQ24_RS01445		243
gene-HQ24_RS01460		16
gene-HQ24_RS01525		21
gene-HQ24_RS01540		3
gene-HQ24_RS01545		195
gene-HQ24_RS01555		459
gene-HQ24_RS01560		144
gene-HQ24_RS01605		118
gene-HQ24_RS01670		17
gene-HQ24_RS01690		128
gene-HQ24_RS01695		127
gene-HQ24_RS01850		126
gene-HQ24_RS01865		1053
gene-HQ24_RS01875		52
gene-HQ24_RS01910		373
gene-HQ24_RS01915		452
gene-HQ24_RS01925		1174
gene-HQ24_RS02030		429
gene-HQ24_RS02345		150
gene-HQ24_RS02570		60
gene-HQ24_RS02745		48
gene-HQ24_RS02755		32
gene-HQ24_RS02760		34
gene-HQ24_RS02765		3
gene-HQ24_RS02775		478
gene-HQ24_RS02780		20
gene-HQ24_RS02845		545
gene-HQ24_RS02850		200
gene-HQ24_RS02880		46
gene-HQ24_RS02905		391
gene-HQ24_RS03020		948
gene-HQ24_RS03245		890
gene-HQ24_RS03400		591
gene-HQ24_RS03435		325
gene-HQ24_RS03440		265
gene-HQ24_RS03445		276
gene-HQ24_RS03450		434
gene-HQ24_RS03455		486
gene-HQ24_RS03460		147
gene-HQ24_RS03465		45
gene-HQ24_RS03555		99
gene-HQ24_RS03560		145
gene-HQ24_RS03565		3
gene-HQ24_RS03625		128
gene-HQ24_RS03630		423
gene-HQ24_RS03635		65
gene-HQ24_RS03645		134
gene-HQ24_RS03850		194
gene-HQ24_RS03855		235
gene-HQ24_RS03860		101
gene-HQ24_RS03865		130
gene-HQ24_RS03870		108
gene-HQ24_RS03875		171
gene-HQ24_RS03880		142
gene-HQ24_RS04370		168
gene-HQ24_RS04580		337
gene-HQ24_RS05035		197
gene-HQ24_RS05130		165
gene-HQ24_RS05275		9
gene-HQ24_RS05290		591
gene-HQ24_RS05340		475
gene-HQ24_RS05350		60
gene-HQ24_RS05355		510
gene-HQ24_RS05365		314
gene-HQ24_RS05510		24
gene-HQ24_RS05950		1175
gene-HQ24_RS05960		97
gene-HQ24_RS05990		10
gene-HQ24_RS05995		47
gene-HQ24_RS06030		331
gene-HQ24_RS06115		304
gene-HQ24_RS06220		58
gene-HQ24_RS06225		72
gene-HQ24_RS06230		69
gene-HQ24_RS06305		135
gene-HQ24_RS06310		61
gene-HQ24_RS06350		137
gene-HQ24_RS06550		58
gene-HQ24_RS06610		290
gene-HQ24_RS06795		124
