DQ459412	ERCC-00117	3
DQ459413	ERCC-00035	4931
DQ459415	ERCC-00098	13
DQ459418	ERCC-00058	95
DQ459419	ERCC-00028	154
DQ459420	ERCC-00017	7
DQ459421	ERCC-00069	143
DQ459422	ERCC-00112	8031
DQ459424	ERCC-00044	6077
DQ459425	ERCC-00092	13643
DQ459426	ERCC-00061	2
DQ459427	ERCC-00126	354
DQ459429	ERCC-00096	1116306
DQ459430	ERCC-00002	659816
DQ459431	ERCC-00031	73
DQ516731	ERCC-00054	0
DQ516739	ERCC-00134	0
DQ516740	ERCC-00051	198
DQ516742	ERCC-00077	5
DQ516748	ERCC-00046	116387
DQ516750	ERCC-00162	1299
DQ516752	ERCC-00004	206753
DQ516754	ERCC-00074	391575
DQ516758	ERCC-00097	14
DQ516759	ERCC-00095	5001
DQ516763	ERCC-00060	6241
DQ516773	ERCC-00170	383
DQ516776	ERCC-00168	37
DQ516777	ERCC-00138	4
DQ516778	ERCC-00075	1
DQ516779	ERCC-00164	25
DQ516780	ERCC-00083	3
DQ516782	ERCC-00123	13
DQ516783	ERCC-00042	25499
DQ516784	ERCC-00003	59951
DQ516785	ERCC-00053	1042
DQ516786	ERCC-00062	2525
DQ516787	ERCC-00043	12711
DQ516790	ERCC-00147	2
DQ516791	ERCC-00086	3
DQ516795	ERCC-00158	26
DQ516796	ERCC-00033	70
DQ516815	ERCC-00104	13
DQ668356	ERCC-00059	372
DQ668358	ERCC-00073	26
DQ668359	ERCC-00163	411
DQ668362	ERCC-00143	193
DQ668363	ERCC-00165	2902
DQ668364	ERCC-00009	30567
DQ668365	ERCC-00108	36371
DQ668366	ERCC-00057	0
DQ668367	ERCC-00116	50724
DQ839618	ERCC-00157	582
DQ854991	ERCC-00081	4
DQ854992	ERCC-00120	6
DQ854993	ERCC-00024	1
DQ854994	ERCC-00171	83451
DQ854995	ERCC-00144	557
DQ854997	ERCC-00154	23
DQ854998	ERCC-00109	10
DQ855000	ERCC-00137	7
DQ855001	ERCC-00034	815
DQ855003	ERCC-00131	6064
DQ855004	ERCC-00022	6113
DQ875385	ERCC-00014	277
DQ875386	ERCC-00145	20499
DQ875387	ERCC-00099	698
DQ883642	ERCC-00148	117
DQ883643	ERCC-00156	7
DQ883646	ERCC-00142	1
DQ883650	ERCC-00076	3036
DQ883651	ERCC-00019	1036
DQ883652	ERCC-00079	1625
DQ883653	ERCC-00067	55
DQ883654	ERCC-00071	1381
DQ883656	ERCC-00039	127
DQ883658	ERCC-00160	610
DQ883659	ERCC-00150	92
DQ883661	ERCC-00040	33
DQ883663	ERCC-00113	177326
DQ883664	ERCC-00016	5
DQ883669	ERCC-00085	253
DQ883670	ERCC-00012	6
DQ883671	ERCC-00048	2
DQ883673	ERCC-00078	1867
DQ883682	ERCC-00084	1275
DQ883685	ERCC-00111	14507
DQ883689	ERCC-00025	6580
EF011062	ERCC-00013	28
EF011063	ERCC-00136	49763
EF011069	ERCC-00041	13
EF011072	ERCC-00130	1000776
KanR	KanR	95118
Spc	Spc	105
gene-HQ24_RS00080		301
gene-HQ24_RS00100		60
gene-HQ24_RS00290		68
gene-HQ24_RS00405		0
gene-HQ24_RS01025		14
gene-HQ24_RS01030		4
gene-HQ24_RS01045		3
gene-HQ24_RS01095		12
gene-HQ24_RS01100		21
gene-HQ24_RS01105		1
gene-HQ24_RS01110		20
gene-HQ24_RS01170		114
gene-HQ24_RS01200		80
gene-HQ24_RS01245		29
gene-HQ24_RS01275		280
gene-HQ24_RS01305		22
gene-HQ24_RS01310		82
gene-HQ24_RS01315		166
gene-HQ24_RS01335		164
gene-HQ24_RS01355		58
gene-HQ24_RS01360		88
gene-HQ24_RS01370		49
gene-HQ24_RS01415		69
gene-HQ24_RS01420		39
gene-HQ24_RS01435		19
gene-HQ24_RS01445		126
gene-HQ24_RS01460		5
gene-HQ24_RS01525		13
gene-HQ24_RS01540		1
gene-HQ24_RS01545		66
gene-HQ24_RS01555		151
gene-HQ24_RS01560		91
gene-HQ24_RS01605		37
gene-HQ24_RS01670		7
gene-HQ24_RS01690		48
gene-HQ24_RS01695		28
gene-HQ24_RS01850		68
gene-HQ24_RS01865		358
gene-HQ24_RS01875		16
gene-HQ24_RS01910		105
gene-HQ24_RS01915		127
gene-HQ24_RS01925		375
gene-HQ24_RS02030		112
gene-HQ24_RS02345		52
gene-HQ24_RS02570		22
gene-HQ24_RS02745		8
gene-HQ24_RS02755		4
gene-HQ24_RS02760		4
gene-HQ24_RS02765		0
gene-HQ24_RS02775		123
gene-HQ24_RS02780		8
gene-HQ24_RS02845		157
gene-HQ24_RS02850		93
gene-HQ24_RS02880		17
gene-HQ24_RS02905		133
gene-HQ24_RS03020		261
gene-HQ24_RS03245		472
gene-HQ24_RS03400		158
gene-HQ24_RS03435		50
gene-HQ24_RS03440		32
gene-HQ24_RS03445		20
gene-HQ24_RS03450		74
gene-HQ24_RS03455		95
gene-HQ24_RS03460		57
gene-HQ24_RS03465		3
gene-HQ24_RS03555		30
gene-HQ24_RS03560		59
gene-HQ24_RS03565		2
gene-HQ24_RS03625		57
gene-HQ24_RS03630		144
gene-HQ24_RS03635		42
gene-HQ24_RS03645		24
gene-HQ24_RS03850		44
gene-HQ24_RS03855		67
gene-HQ24_RS03860		26
gene-HQ24_RS03865		36
gene-HQ24_RS03870		21
gene-HQ24_RS03875		19
gene-HQ24_RS03880		16
gene-HQ24_RS04370		54
gene-HQ24_RS04580		15
gene-HQ24_RS05035		8
gene-HQ24_RS05130		61
gene-HQ24_RS05275		1
gene-HQ24_RS05290		142
gene-HQ24_RS05340		120
gene-HQ24_RS05350		13
gene-HQ24_RS05355		218
gene-HQ24_RS05365		9
gene-HQ24_RS05510		4
gene-HQ24_RS05950		1024
gene-HQ24_RS05960		38
gene-HQ24_RS05990		2
gene-HQ24_RS05995		14
gene-HQ24_RS06030		149
gene-HQ24_RS06115		145
gene-HQ24_RS06220		22
gene-HQ24_RS06225		15
gene-HQ24_RS06230		33
gene-HQ24_RS06305		30
gene-HQ24_RS06310		15
gene-HQ24_RS06350		33
gene-HQ24_RS06550		39
gene-HQ24_RS06610		79
gene-HQ24_RS06795		71
gene-HQ24_RS06840		10
gene-HQ24_RS06870		180
gene-HQ24_RS06950		5
gene-HQ24_RS06990		33
gene-HQ24_RS07010		202
gene-HQ24_RS07025		24
gene-HQ24_RS07030		28
gene-HQ24_RS07200		128
gene-HQ24_RS07205		359
gene-HQ24_RS07215		68
gene-HQ24_RS07220		3015
gene-HQ24_RS07295		105
gene-HQ24_RS07300		106
gene-HQ24_RS07495		170
gene-HQ24_RS07505		14
gene-HQ24_RS07510		43
gene-HQ24_RS07560		4
gene-HQ24_RS07745		81
gene-HQ24_RS07765		1520
gene-HQ24_RS07985		15
gene-HQ24_RS08035		101
gene-HQ24_RS08040		134
gene-HQ24_RS08065		19
gene-HQ24_RS08085		47
gene-HQ24_RS08110		146
gene-HQ24_RS08210		2
gene-HQ24_RS08565		0
gene-HQ24_RS08570		39
gene-HQ24_RS08855		2
gene-HQ24_RS08900		22
gene-HQ24_RS09205		9
gene-HQ24_RS09770		166
gene-HQ24_RS09845		48
gene-HQ24_RS09850		14
gene-HQ24_RS09855		14
gene-HQ24_RS09975		10
gene-HQ24_RS10175		2
gene-HQ24_RS10185		9
gene-HQ24_RS10195		64
gene-HQ24_RS10215		13
gene-HQ24_RS10225		17
gene-HQ24_RS10240		2
gene-HQ24_RS10270		212
gene-HQ24_RS10280		344
gene-HQ24_RS10290		43
gene-HQ24_RS10295		103
gene-HQ24_RS10305		56
gene-HQ24_RS10340		7
gene-HQ24_RS10460		188
gene-HQ24_RS10735		43
gene-HQ24_RS10745		32
gene-HQ24_RS10755		137
gene-HQ24_RS10760		42
gene-HQ24_RS10770		603
gene-HQ24_RS10900		64
gene-HQ24_RS10905		13
gene-HQ24_RS11280		3
gene-HQ24_RS11290		153
gene-HQ24_RS11490		254
gene-HQ24_RS11545		5
gene-HQ24_RS11580		21
gene-HQ24_RS11730		21
gene-HQ24_RS11735		24
gene-HQ24_RS12090		16
gene-HQ24_RS12105		4
gene-HQ24_RS12135		11
gene-HQ24_RS12140		98
gene-HQ24_RS12150		14
gene-HQ24_RS12170		4
gene-HQ24_RS12185		5
gene-HQ24_RS12190		4
gene-HQ24_RS12355		282
gene-HQ24_RS12365		7
gene-HQ24_RS12370		6
gene-HQ24_RS12390		17
gene-HQ24_RS12395		163
gene-HQ24_RS12400		14
gene-HQ24_RS12405		8
gene-HQ24_RS12415		2
gene-HQ24_RS12430		81
gene-HQ24_RS12610		10
gene-HQ24_RS12615		11
gene-HQ24_RS12620		6
gene-HQ24_RS12625		22
gene-HQ24_RS12630		45
gene-HQ24_RS12635		3
gene-HQ24_RS12640		22
gene-HQ24_RS12645		70
gene-HQ24_RS13400		124
gene-HQ24_RS13555		47
gene-HQ24_RS13615		4
gene-HQ24_RS13620		10
gene-HQ24_RS13625		31
gene-HQ24_RS13635		93
gene-HQ24_RS13640		28
gene-HQ24_RS13695		3
gene-HQ24_RS13820		197
gene-HQ24_RS13875		30
gene-HQ24_RS13880		40
gene-HQ24_RS13885		88
gene-HQ24_RS13890		46
gene-HQ24_RS13895		28
gene-HQ24_RS14315		0
gene-HQ24_RS14355		367
gene-HQ24_RS14520		19
gene-HQ24_RS14525		36
gene-HQ24_RS14530		9
gene-HQ24_RS14700		5
gene-HQ24_RS14705		8
gene-HQ24_RS14710		7
gene-HQ24_RS14725		5
gene-HQ24_RS14730		3
gene-HQ24_RS14735		16
gene-HQ24_RS14760		402
gene-HQ24_RS14780		34
gene-HQ24_RS14800		709
gene-HQ24_RS14810		111
gene-HQ24_RS14815		383
gene-HQ24_RS14820		385
gene-HQ24_RS14835		53
gene-HQ24_RS14840		98
gene-HQ24_RS14845		356
gene-HQ24_RS14850		313
gene-HQ24_RS14870		989
gene-HQ24_RS14885		1029
gene-HQ24_RS14900		122
gene-HQ24_RS14905		3
gene-HQ24_RS14910		59
gene-HQ24_RS14920		36
gene-HQ24_RS14925		12
gene-HQ24_RS14930		7
gene-HQ24_RS14940		14
gene-HQ24_RS14945		9
gene-HQ24_RS14950		79
gene-HQ24_RS14960		37
gene-HQ24_RS14970		861
gene-HQ24_RS14985		12
gene-HQ24_RS14990		5
gene-HQ24_RS14995		21
gene-HQ24_RS15000		7
gene-HQ24_RS15035		274
gene-HQ24_RS15040		53
gene-HQ24_RS15045		10
gene-HQ24_RS15080		217
gene-HQ24_RS15095		29
gene-HQ24_RS15110		4
gene-HQ24_RS15130		31
gene-HQ24_RS15135		249
gene-HQ24_RS15150		509
gene-HQ24_RS15180		65
gene-HQ24_RS15190		135
gene-HQ24_RS15195		9
gene-HQ24_RS15200		297
gene-HQ24_RS15205		5443
gene-HQ24_RS15225		74
gene-HQ24_RS15230		20
gene-HQ24_RS15235		676
gene-HQ24_RS15240		10
gene-HQ24_RS15245		3
gene-HQ24_RS15250		2
gene-HQ24_RS15255		8
gene-HQ24_RS15265		0
gene-HQ24_RS15275		137
gene-HQ24_RS15300		417
gene-HQ24_RS15315		226
gene-HQ24_RS15320		19
gene-HQ24_RS15445		1
gene-HQ24_RS15575		3
gene-HQ24_RS15835		0
gene-HQ24_RS15915		159
gene-HQ24_RS15925		29
gene-HQ24_RS16005		985
gene-HQ24_RS16230		372
gene-HQ24_RS16235		144
gene-HQ24_RS16365		13
gene-HQ24_RS16560		40
gene-HQ24_RS16615		4
gene-HQ24_RS16675		15
gene-HQ24_RS16680		35
gene-HQ24_RS16865		42
gene-HQ24_RS16880		18
gene-HQ24_RS17095		13
gene-HQ24_RS17105		180
gene-HQ24_RS17110		2
gene-HQ24_RS17365		0
gene-HQ24_RS17375		142
gene-HQ24_RS17400		4
gene-HQ24_RS17415		15
gene-HQ24_RS17420		18
gene-HQ24_RS17955		22
gene-HQ24_RS18155		286
gene-HQ24_RS18175		28
gene-HQ24_RS18250		5
gene-HQ24_RS18255		70
gene-HQ24_RS18460		5
gene-HQ24_RS18490		26
gene-HQ24_RS18580		5
gene-HQ24_RS18585		166
