DQ459412	ERCC-00117	1
DQ459413	ERCC-00035	1687
DQ459415	ERCC-00098	2
DQ459418	ERCC-00058	41
DQ459419	ERCC-00028	50
DQ459420	ERCC-00017	4
DQ459421	ERCC-00069	53
DQ459422	ERCC-00112	2900
DQ459424	ERCC-00044	2048
DQ459425	ERCC-00092	5204
DQ459426	ERCC-00061	1
DQ459427	ERCC-00126	123
DQ459429	ERCC-00096	400160
DQ459430	ERCC-00002	252884
DQ459431	ERCC-00031	26
DQ516731	ERCC-00054	2
DQ516739	ERCC-00134	4
DQ516740	ERCC-00051	71
DQ516742	ERCC-00077	5
DQ516748	ERCC-00046	40600
DQ516750	ERCC-00162	618
DQ516752	ERCC-00004	82862
DQ516754	ERCC-00074	168271
DQ516758	ERCC-00097	4
DQ516759	ERCC-00095	2041
DQ516763	ERCC-00060	2197
DQ516773	ERCC-00170	194
DQ516776	ERCC-00168	13
DQ516777	ERCC-00138	1
DQ516778	ERCC-00075	0
DQ516779	ERCC-00164	9
DQ516780	ERCC-00083	5
DQ516782	ERCC-00123	4
DQ516783	ERCC-00042	10159
DQ516784	ERCC-00003	24546
DQ516785	ERCC-00053	507
DQ516786	ERCC-00062	1084
DQ516787	ERCC-00043	5856
DQ516790	ERCC-00147	2
DQ516791	ERCC-00086	2
DQ516795	ERCC-00158	6
DQ516796	ERCC-00033	20
DQ516815	ERCC-00104	0
DQ668356	ERCC-00059	144
DQ668358	ERCC-00073	14
DQ668359	ERCC-00163	145
DQ668362	ERCC-00143	59
DQ668363	ERCC-00165	1081
DQ668364	ERCC-00009	12791
DQ668365	ERCC-00108	15511
DQ668366	ERCC-00057	0
DQ668367	ERCC-00116	19924
DQ839618	ERCC-00157	231
DQ854991	ERCC-00081	2
DQ854992	ERCC-00120	4
DQ854993	ERCC-00024	3
DQ854994	ERCC-00171	26874
DQ854995	ERCC-00144	220
DQ854997	ERCC-00154	10
DQ854998	ERCC-00109	4
DQ855000	ERCC-00137	3
DQ855001	ERCC-00034	314
DQ855003	ERCC-00131	2112
DQ855004	ERCC-00022	2245
DQ875385	ERCC-00014	89
DQ875386	ERCC-00145	7730
DQ875387	ERCC-00099	228
DQ883642	ERCC-00148	32
DQ883643	ERCC-00156	1
DQ883646	ERCC-00142	1
DQ883650	ERCC-00076	1062
DQ883651	ERCC-00019	355
DQ883652	ERCC-00079	609
DQ883653	ERCC-00067	28
DQ883654	ERCC-00071	574
DQ883656	ERCC-00039	39
DQ883658	ERCC-00160	235
DQ883659	ERCC-00150	27
DQ883661	ERCC-00040	7
DQ883663	ERCC-00113	63200
DQ883664	ERCC-00016	4
DQ883669	ERCC-00085	108
DQ883670	ERCC-00012	4
DQ883671	ERCC-00048	1
DQ883673	ERCC-00078	617
DQ883682	ERCC-00084	451
DQ883685	ERCC-00111	5617
DQ883689	ERCC-00025	2317
EF011062	ERCC-00013	7
EF011063	ERCC-00136	20273
EF011069	ERCC-00041	3
EF011072	ERCC-00130	340930
KanR	KanR	236023
Spc	Spc	377
gene-HQ24_RS00080		1422
gene-HQ24_RS00100		233
gene-HQ24_RS00290		131
gene-HQ24_RS00405		2
gene-HQ24_RS01020		0
gene-HQ24_RS01025		0
gene-HQ24_RS01030		0
gene-HQ24_RS01035		0
gene-HQ24_RS01045		0
gene-HQ24_RS01095		0
gene-HQ24_RS01100		81
gene-HQ24_RS01105		13
gene-HQ24_RS01110		51
gene-HQ24_RS01170		426
gene-HQ24_RS01200		373
gene-HQ24_RS01245		0
gene-HQ24_RS01275		380
gene-HQ24_RS01305		49
gene-HQ24_RS01310		306
gene-HQ24_RS01315		486
gene-HQ24_RS01335		659
gene-HQ24_RS01355		248
gene-HQ24_RS01360		218
gene-HQ24_RS01370		94
gene-HQ24_RS01415		230
gene-HQ24_RS01420		104
gene-HQ24_RS01435		62
gene-HQ24_RS01445		224
gene-HQ24_RS01460		21
gene-HQ24_RS01525		22
gene-HQ24_RS01540		3
gene-HQ24_RS01545		239
gene-HQ24_RS01555		507
gene-HQ24_RS01560		158
gene-HQ24_RS01605		135
gene-HQ24_RS01670		19
gene-HQ24_RS01690		204
gene-HQ24_RS01695		136
gene-HQ24_RS01850		142
gene-HQ24_RS01865		1231
gene-HQ24_RS01875		56
gene-HQ24_RS01910		419
gene-HQ24_RS01915		535
gene-HQ24_RS01925		1309
gene-HQ24_RS02030		485
gene-HQ24_RS02345		170
gene-HQ24_RS02570		68
gene-HQ24_RS02745		0
gene-HQ24_RS02755		39
gene-HQ24_RS02760		38
gene-HQ24_RS02765		3
gene-HQ24_RS02775		487
gene-HQ24_RS02780		13
gene-HQ24_RS02845		648
gene-HQ24_RS02850		222
gene-HQ24_RS02880		39
gene-HQ24_RS02905		466
gene-HQ24_RS03020		1349
gene-HQ24_RS03245		1213
gene-HQ24_RS03400		654
gene-HQ24_RS03435		0
gene-HQ24_RS03440		0
gene-HQ24_RS03445		0
gene-HQ24_RS03450		0
gene-HQ24_RS03455		0
gene-HQ24_RS03460		0
gene-HQ24_RS03465		0
gene-HQ24_RS03555		118
gene-HQ24_RS03560		146
gene-HQ24_RS03565		4
gene-HQ24_RS03625		146
gene-HQ24_RS03630		528
gene-HQ24_RS03635		77
gene-HQ24_RS03645		112
gene-HQ24_RS03850		0
gene-HQ24_RS03855		0
gene-HQ24_RS03860		0
gene-HQ24_RS03865		0
gene-HQ24_RS03870		0
gene-HQ24_RS03875		0
gene-HQ24_RS03880		0
gene-HQ24_RS04370		190
gene-HQ24_RS04580		0
gene-HQ24_RS05035		0
gene-HQ24_RS05130		168
gene-HQ24_RS05275		8
gene-HQ24_RS05290		646
gene-HQ24_RS05340		527
gene-HQ24_RS05350		60
gene-HQ24_RS05355		585
gene-HQ24_RS05365		0
gene-HQ24_RS05510		10
gene-HQ24_RS05950		1278
gene-HQ24_RS05960		93
gene-HQ24_RS05990		14
gene-HQ24_RS05995		51
gene-HQ24_RS06030		371
gene-HQ24_RS06115		374
gene-HQ24_RS06220		67
gene-HQ24_RS06225		64
gene-HQ24_RS06230		80
gene-HQ24_RS06305		0
gene-HQ24_RS06310		0
gene-HQ24_RS06350		140
gene-HQ24_RS06550		76
gene-HQ24_RS06610		326
gene-HQ24_RS06795		126
gene-HQ24_RS06840		33
gene-HQ24_RS06870		711
gene-HQ24_RS06950		9
gene-HQ24_RS06990		76
gene-HQ24_RS07010		738
gene-HQ24_RS07025		95
gene-HQ24_RS07030		87
gene-HQ24_RS07200		485
gene-HQ24_RS07205		1297
gene-HQ24_RS07215		243
gene-HQ24_RS07220		11287
gene-HQ24_RS07295		513
gene-HQ24_RS07300		233
gene-HQ24_RS07495		1105
gene-HQ24_RS07505		70
gene-HQ24_RS07510		147
gene-HQ24_RS07560		10
gene-HQ24_RS07745		182
gene-HQ24_RS07765		6825
gene-HQ24_RS07985		38
gene-HQ24_RS08035		349
gene-HQ24_RS08040		390
gene-HQ24_RS08065		27
gene-HQ24_RS08085		64
gene-HQ24_RS08110		491
gene-HQ24_RS08210		8
gene-HQ24_RS08565		0
gene-HQ24_RS08570		0
gene-HQ24_RS08855		15
gene-HQ24_RS08900		114
gene-HQ24_RS09205		68
gene-HQ24_RS09770		661
gene-HQ24_RS09845		0
gene-HQ24_RS09850		0
gene-HQ24_RS09855		0
gene-HQ24_RS09975		19
gene-HQ24_RS10175		0
gene-HQ24_RS10185		0
gene-HQ24_RS10195		241
gene-HQ24_RS10215		0
gene-HQ24_RS10225		0
gene-HQ24_RS10240		0
gene-HQ24_RS10270		971
gene-HQ24_RS10280		1259
gene-HQ24_RS10290		122
gene-HQ24_RS10295		478
gene-HQ24_RS10305		230
gene-HQ24_RS10340		17
gene-HQ24_RS10460		653
gene-HQ24_RS10735		144
gene-HQ24_RS10745		178
gene-HQ24_RS10755		532
gene-HQ24_RS10760		172
gene-HQ24_RS10770		1344
gene-HQ24_RS10900		235
gene-HQ24_RS10905		18
gene-HQ24_RS11280		0
gene-HQ24_RS11290		708
gene-HQ24_RS11490		1368
gene-HQ24_RS11545		17
gene-HQ24_RS11580		62
gene-HQ24_RS11730		74
gene-HQ24_RS11735		55
gene-HQ24_RS12090		74
gene-HQ24_RS12105		0
gene-HQ24_RS12135		41
gene-HQ24_RS12140		357
gene-HQ24_RS12150		31
gene-HQ24_RS12170		7
gene-HQ24_RS12185		10
gene-HQ24_RS12190		2
gene-HQ24_RS12355		1380
gene-HQ24_RS12365		0
gene-HQ24_RS12370		0
gene-HQ24_RS12390		0
gene-HQ24_RS12395		0
gene-HQ24_RS12400		0
gene-HQ24_RS12405		0
gene-HQ24_RS12415		11
gene-HQ24_RS12430		382
gene-HQ24_RS12610		32
gene-HQ24_RS12615		22
gene-HQ24_RS12620		23
gene-HQ24_RS12625		43
gene-HQ24_RS12630		129
gene-HQ24_RS12635		8
gene-HQ24_RS12640		25
gene-HQ24_RS12645		158
gene-HQ24_RS13395		0
gene-HQ24_RS13400		0
gene-HQ24_RS13405		0
gene-HQ24_RS13555		91
gene-HQ24_RS13615		5
gene-HQ24_RS13620		20
gene-HQ24_RS13625		85
gene-HQ24_RS13635		525
gene-HQ24_RS13640		92
gene-HQ24_RS13695		0
gene-HQ24_RS13820		1036
gene-HQ24_RS13875		0
gene-HQ24_RS13880		0
gene-HQ24_RS13885		0
gene-HQ24_RS13890		0
gene-HQ24_RS13895		0
gene-HQ24_RS14315		1
gene-HQ24_RS14355		1268
gene-HQ24_RS14520		0
gene-HQ24_RS14525		0
gene-HQ24_RS14530		0
gene-HQ24_RS14700		4
gene-HQ24_RS14705		19
gene-HQ24_RS14710		13
gene-HQ24_RS14725		14
gene-HQ24_RS14730		10
gene-HQ24_RS14735		36
gene-HQ24_RS14760		1254
gene-HQ24_RS14780		70
gene-HQ24_RS14800		2875
gene-HQ24_RS14810		369
gene-HQ24_RS14815		1531
gene-HQ24_RS14820		1345
gene-HQ24_RS14835		251
